"AREA","VARIEDADE","DATA DE PODA","DATA DA AMOSTRA","DIAS POS PODA","SEMESTRE","ESTADO DO ENGACO","COLORACAO DO CACHO","BRIX ACIMA DO IDEAL","BRIX DO SUCO","ACIDEZ","BRIX","DIAMETRO"
"B11 V2","ARRA 12","","43908","43908","2020.1","MADURO","VERMELHA","0.1833","14.1","0.64","14.7","17.7"
"B06 V2","ARRA 15","43804","43899","95","2020.1","MADURO","ÂMBAR","0.0667","14","1.02","14","19"
"B11 V2","ARRA 12","","44105","44105","2020.2","MADURO","VERMELHO","0","14.5","0.94","14.03","19.3"
"A06 V1 E V2","ARRA 15","43794","43879","85","2020.1","MADURO","ÂMBAR","0.2333","15.1","1.5","15","16.8"
"A06 V3 E V4","ARRA 15","43787","43879","92","2020.1","MADURO","ÂMBAR","0.8333","16.4","1.14","16.9","17.8"
"B06 V1","ARRA 15","43808","43892","84","2020.1","MADURO","ÂMBAR","0","12.5","1.35","13","18.7"
"A10 V2","ARRA 15","43803","43886","83","2020.1","MADURO","ÂMBAR","0.0167","12.7","1.2","13","18"
"A10 V1","ARRA 15","43801","43892","91","2020.1","MADURO","ÂMBAR","0.0333","13.4","1.2","13.5","17.6"
"B06 V2","ARRA 15","43804","43892","88","2020.1","MADURO","ÂMBAR","0","12.8","1.3","12.8","17.9"
"B11 V2","ARRA 12","","44109","44109","2020.2","MADURO","VERMELHO INT","0.0333","14.5","0.77","14.7","20.7"
"B11 V2","ARRA 12","","44112","44112","2020.2","MADURO","VERMELHO","0.1667","15.5","0.67","15.4","20.3"
"B11 V2","ARRA 15","","43908","43908","2020.1","MADURO","AMARELA","0.8833","17.2","0.8","17.3","17.1"
"B08 V1","ARRA 15","43818","43903","85","2020.1","MADURO","ÂMBAR","0.0667","13.2","1.31","13.2","18.5"
"A10 V1","ARRA 15","43801","43903","102","2020.1","MADURO","ÂMBAR","0.5","15.5","0.73","15.7","18.5"
"B06 V1","ARRA 15","43808","43903","95","2020.1","MADURO","ÂMBAR","0.3167","15.3","0.89","15.2","19.4"
"B08 V2","ARRA 15","43816","43903","87","2020.1","MADURO","ÂMBAR","0.05","13.3","1.28","13.3","18.4"
"A10 V2","ARRA 15","43803","43903","100","2020.1","MADURO","ÂMBAR","0.45","15.4","0.67","15.6","18.8"
"B08 V1","ARRA 15","43818","43906","88","2020.1","MADURO","ÂMBAR","0.15","14.2","1.17","14.3","18.8"
"A10 V1","ARRA 15","43801","43906","105","2020.1","MADURO","ÂMBAR","0.5833","15.8","0.74","16","18.8"
"B06 V1","ARRA 15","43808","43906","98","2020.1","MADURO","ÂMBAR","0.75","16.1","0.79","16.3","18.9"
"B08 V2","ARRA 15","43816","43906","90","2020.1","MADURO","ÂMBAR","0.1","14","1.08","14.1","19.2"
"A10 V2","ARRA 15","43803","43906","103","2020.1","MADURO","ÂMBAR","0.65","16.1","0.65","16.2","18.6"
"B06 V2","ARRA 15","43804","43906","102","2020.1","MADURO","ÂMBAR","0.6333","16.2","0.81","16.1","19.3"
"A04 V3 E V4","ARRA 12","43810","43907","97","2020.1","MADURO","VERMELHA","0.0167","13.7","0.78","13.4","18.5"
"B11 V2","ARRA 30","","43889","43889","2020.1","MADURO","ÂMBAR","0.0333","13.7","0.69","14","17.7"
"B11 V2","ARRA 30","","43895","43895","2020.1","MADURO","ÂMBAR","0.1167","14.7","0.46","14","18"
"B11 V2","ARRA 30","","43899","43899","2020.1","MADURO","ÂMBAR","0.0667","14.8","0.39","15","18.9"
"B08 V1","ARRA 15","43818","43910","92","2020.1","MADURO","ÂMBAR","0.25","15.1","1.09","14.9","19"
"B08 V2","ARRA 15","43816","43910","94","2020.1","MADURO","ÂMBAR","0.25","14.7","1.04","14.7","19.3"
"B08 V1","ARRA 15","43818","43913","95","2020.1","MADURO","ÂMBAR","0.4","15.7","0.89","15.5","19.3"
"B08 V2","ARRA 15","43816","43913","97","2020.1","MADURO","ÂMBAR","0.4","16.2","0.85","15.6","19.8"
"A04 V3 E V4","ARRA 12","43810","43914","104","2020.1","MADURO","VERMELHA","0.05","14.1","0.61","13.91","19.2"
"B01 V1","ARRA 15","43815","43916","101","2020.1","MADURO","VERMELHA","0.3333","13.4","1.06","13.6","23"
"B08 V1","ARRA 15","43818","43916","98","2020.1","MADURO","ÂMBAR","0.6333","16.1","0.84","16.1","19.5"
"B08 V2","ARRA 15","43816","43916","100","2020.1","MADURO","ÂMBAR","0.6333","16.1","0.85","16.1","19.6"
"A04 V3 E V4","ARRA 12","43810","43920","110","2020.1","MADURO","VERMELHO","0.1667","15","0.54","15.1","19.4"
"B01 V1","BENITAKA M","43815","43920","105","2020.1","MADURO","VERMELHO","0.5333","13.9","0.94","14","23"
"B01 V1","BENITAKA M","43815","43924","109","2020.1","MADURO","VERMELHO","0.8167","14.6","0.88","14.7","23.7"
"B01 V1","BENITAKA M","43815","43927","112","2020.1","MADURO","VERMELHO","0.7667","14.5","0.82","14.6","23.8"
"B02 V1","BENITAKA M","43822","43924","102","2020.1","MADURO","VERMELHO","0.8667","14.8","1.01","14.8","21.7"
"B02 V1","BENITAKA M","43822","43927","105","2020.1","MADURO","VERMELHO","0.8167","14.5","0.88","14.8","21.9"
"B02 V1","BENITAKA M","43822","43927","105","2020.1","MADURO","VERMELHO","0.9667","15.1","0.79","15.2","22.9"
"A07 V1","ARRA 15","43871","43955","84","2020.1","MADURO","VERDE","0","14.3","1.44","13.9","17.6"
"A07 V2","ARRA 15","43871","43955","84","2020.1","MADURO","VERDE","0","13.3","1.78","13.4","17.3"
"B17 V1","ARRA 15","43872","43957","85","2020.1","MADURO","ÂMBAR","0.05","14.3","1.6","14.6","17.4"
"B02 V2","BENITAKA M","43857","43957","100","2020.1","MADURO","VERMELHO","0.5167","14.2","1.2","14","21.6"
"A07 V1","ARRA 15","43871","43958","87","2020.1","MADURO","ÂMBAR","0.1","15.4","1.32","15.4","18.1"
"A07 V2","ARRA 15","43871","43958","87","2020.1","MADURO","ÂMBAR","0.0167","15.1","1.41","15","17.5"
"B17 V1","ARRA 15","43872","43959","87","2020.1","MADURO","ÂMBAR","0.0333","15.2","1.57","14.8","17.7"
"B02 V2","BENITAKA M","43857","43959","102","2020.1","MADURO","VERMELHO","0.5667","14.1","1.2","14","21.6"
"A07 V1","ARRA 15","43871","43962","91","2020.1","MADURO","ÂMBAR","0.333","16.4","1","16.5","17.9"
"A07 V2","ARRA 15","43871","43962","91","2020.1","MADURO","ÂMBAR","0.0833","16","1.2","16","17.9"
"A14 V2.1","BENITAKA M","43869","43962","93","2020.1","MADURO","VERMELHO","0.95","15.3","1","15.3","20.6"
"A14 V2.2","BENITAKA M","43843","43962","119","2020.1","MADURO","VERMELHO","1","16.9","0.67","16.7","21.9"
"B17 V1","ARRA 15","43872","43964","92","2020.1","MADURO","ÂMBAR","0.95","17","1.24","17","17.8"
"B02 V2","BENITAKA M","43857","43964","107","2020.1","MADURO","VERMELHO","0.6","14.4","1.1","14.4","22.2"
" A07 V1","ARRA 15","43871","43965","94","2020.1","MADURO","ÂMBAR","0.55","17.2","1","16.8","18"
"A07 V2","ARRA 15","43871","43965","94","2020.1","MADURO","ÂMBAR","0.366","16.4","1.2","16.2","17.5"
"A07 V1","ARRA 15","43871","43969","98","2020.1","MADURO","ÂMBAR","0.8","17.5","0.91","17.6","18.4"
"A07 V2","ARRA 15","43871","43969","98","2020.1","MADURO","ÂMBAR","0.65","17.1","1","17.2","18.1"
"A14 V2.1","BENITAKA M","43869","43969","100","2020.1","MADURO","VERMELHO","0.9167","15.6","0.89","15.4","22.1"
"B02 V2","BENITAKA M","43857","43970","113","2020.1","MADURO","VERMELHO","0.95","15.7","0.93","15.6","23.1"
"B17 V1","ARRA 15","43872","43970","98","2020.1","MADURO","ÂMBAR","0.75","17.5","1","17.8","18.3"
"B17 V2","ARRA 15","43885","43970","85","2020.1","MADURO","ÂMBAR","0.0167","14.5","1.65","14.3","17.1"
"A07 V1","ARRA 15","43871","43972","101","2020.1","MADURO","ÂMBAR","0.9333","18.3","0.81","18.2","18"
"A07 V2","ARRA 15","43871","43972","101","2020.1","MADURO","ÂMBAR","0.8167","17.3","0.96","17.4","18"
"A12 V1","ARRA 15","43888","43972","84","2020.1","MADURO","ÂMBAR","0","13.9","1.68","13.7","18.4"
"A14 V2","BENITAKA M","43869","43972","103","2020.1","MADURO","ÂMBAR","0.9167","15.8","0.88","15.8","22.3"
"B02 V2","BENITAKA M","43857","43972","115","2020.1","MADURO","VERMELHO","0.8333","15.4","0.86","15.1","23.4"
"B14 V1","BENITAKA M","43874","43972","98","2020.1","MADURO","VERMELHO","0.5667","15","1","15.9","15.9"
"B17 V1","ARRA 15","43872","43972","100","2020.1","MADURO","ÂMBAR","0.8333","18.2","1","18.3","17.6"
"B17 V2","ARRA 15","43885","43972","87","2020.1","MADURO","VERDE","0.0333","14.1","1.65","14.1","17.5"
"A12 V1","ARRA 15","43888","43976","88","2020.1","MADURO","ÂMBAR","0","14.8","1.31","14.9","19"
"A12 V2","ARRA 15","43892","43976","84","2020.1","MADURO","ÂMBAR","0.0333","15.3","1.32","15.2","18.2"
"A07 V2","ARRA 15","43871","43976","105","2020.1","MADURO","ÂMBAR","0.9333","17.7","0.84","18","18.2"
"A14 V2","BENITAKA M","43869","43976","107","2020.1","MADURO","VERMELHO","0.9333","16","0.87","15.9","23.2"
"B17 V1","ARRA 15","43872","43977","105","2020.1","MADURO","ÂMBAR","0.9667","17.9","0.84","18.5","18.6"
"B17 V2","ARRA 15","43885","43977","92","2020.1","MADURO","ÂMBAR","0.2","16.6","1.21","16.3","17.8"
"B14 V1","CRIMSON","43874","43977","103","2020.1","MADURO","VERMELHO","0.2","14.9","1","15.1","16.1"
"B14 V2","CRIMSON","43879","43977","98","2020.1","MADURO","VERMELHO","0.2","15.1","1","15.3","13.1"
"A12 V1","ARRA 15","43888","43979","91","2020.1","MADURO","ÂMBAR","0.1","15.6","1.17","15.6","18.9"
"A12 V2","ARRA 15","43892","43979","87","2020.1","MADURO","ÂMBAR","0.25","16.1","1.19","16","18.3"
"A14 V2","BENITAKA M","43869","43979","110","2020.1","MADURO","VERMELHO","1","17.1","0.75","16.9","23"
"A07 V2","ARRA 15","43871","43979","108","2020.1","MADURO","ÂMBAR","0.9333","17.9","0.78","18.3","18.1"
"B14 V1","CRIMSON","43874","43980","106","2020.1","MADURO","VERMELHO","0.2833","15.7","0.85","15.3","15.8"
"B14 V2","CRIMSON","43879","43980","101","2020.1","MADURO","VERMELHO","0.016","14.9","0.97","14.2","15.8"
"B17 V1","ARRA 15","43872","43980","108","2020.1","MADURO","ÂMBAR","0.95","19.1","0.86","19.3","18.5"
"A12 V1","ARRA 15","43888","43983","95","2020.1","MADURO","ÂMBAR","0.4333","16.7","1.06","16.7","18.9"
"A12 V2","ARRA 15","43892","43983","91","2020.1","MADURO","ÂMBAR","0.7167","17.2","1.05","17.4","18.1"
"A14 V2","BENITAKA M","43869","43983","114","2020.1","MADURO","VERMELHO","1","16.5","0.75","16.5","22.9"
"A07 V2","ARRA 15","43871","43983","112","2020.1","MADURO","ÂMBAR","0.9833","18.6","0.71","19","18.4"
"B17 V1","ARRA 15","43872","43984","112","2020.1","MADURO","ÂMBAR","0.9833","19.3","0.78","19.5","18.5"
"B17 V2","ARRA 15","43885","43984","99","2020.1","MADURO","ÂMBAR","0.8","17.5","1.05","17.4","18.1"
"B14 V1","CRIMSON","43874","43984","110","2020.1","MADURO","VERMELHO","0.7333","16.3","0.84","16.4","16.7"
"B14 V2","CRIMSON","43879","43984","105","2020.1","MADURO","VERMELHO","0.4333","15.1","0.93","15.6","16.9"
"A12 V1","ARRA 15","43888","43990","102","2020.1","MADURO","ÂMBAR","1","17.5","0.91","18.2","18.8"
"A12 V2","ARRA 15","43892","43990","98","2020.1","MADURO","ÂMBAR","0.95","18.6","0.86","19","18.2"
"A14 V1","BENITAKA M","43887","43991","104","2020.1","MADURO","VERMELHO","0.95","15.6","1.11","15.5","21.4"
"B14 V1","CRIMSON","43874","43991","117","2020.1","MADURO","VERMELHO","0.9667","17.2","0.8","17.6","16.3"
"B14 V2","CRIMSON","43879","43991","112","2020.1","MADURO","VERMELHO","0.8","16","0.84","16.4","16.5"
"B17 V2","ARRA 15","43885","43991","106","2020.1","MADURO","ÂMBAR","0.95","17.8","0.96","17.9","17.9"
"A14 V1","BENITAKA M","43887","43994","107","2020.1","MADURO","VERMELHO","0.9167","15.4","0.97","15.7","21.6"
"B18 V1","BENITAKA M","43892","43994","102","2020.1","MADURO","VERMELHO","0.9833","14.9","1.21","15.5","21.3"
"A14 V1","BENITAKA M","43887","43997","110","2020.1","MADURO","VERMELHO","0.95","15.6","0.84","15.6","22.5"
"B09 V2","CRIMSON","43899","43997","98","2020.1","MADURO","VERMELHO","0.4667","15.8","1.09","15.8","15.9"
"B09 V2","CRIMSON","43899","44001","102","2020.1","MADURO","VERMELHO","0.8167","16.3","1","16.3","16"
"A14 V1","BENITAKA M","43887","44001","114","2020.1","MADURO","VERMELHO","0.95","16","0.78","16.4","22.6"
"B18 V1","BENITAKA M","43892","44001","109","2020.1","MADURO","VERMELHO","0.9833","15.8","1.02","16","22.2"
"B09 V2","CRIMSON","43899","44004","105","2020.1","MADURO","VERMELHO","1","17.1","0.9","17.3","16.1"
"B10 V1","ARRA 15","43908","44004","96","2020.1","MADURO","ÂMBAR","0.1833","16.2","1.39","15.4","17.5"
"B10 V2","ARRA 15","43920","44004","84","2020.1","MADURO","VERDE","0.0167","13.3","1.95","13.1","16.2"
"B18 V2","BENITAKA M","43899","44015","116","2020.2","MADURO","VERMELHO","1","15","0.85","16","22.8"
"B05 V1","CRIMSON","43906","44015","109","2020.2","MADURO","VERMELHO","0.9667","17.2","0.97","18","16.1"
"B10 V2","ARRA 15","43920","44015","95","2020.2","MADURO","ÂMBAR","0.7333","16.7","1.29","16.52","17.2"
"B18 V2","BENITAKA M","43899","44018","119","2020.2","MADURO","VERMELHO","1","16.9","0.81","16.56","23.3"
"B10 V2","ARRA 15","43920","44018","98","2020.2","MADURO","ÂMBAR","0.5667","16.6","1.2","16.82","17.6"
"B05 V1","CRIMSON","43906","44018","112","2020.2","MADURO","VERMELHO","0.8833","17.5","0.91","17.77","16.3"
"B18 V1","BENITAKA M","43892","44005","113","2020.1","MADURO","VERMELHO","1","16.6","0.94","16.7","22.2"
"B05 V1","CRIMSON","43906","44005","99","2020.1","MADURO","VERMELHO","0.45","16","1.21","15.7","15.6"
"B18 V1","BENITAKA M","43892","44011","119","2020.1","MADURO","VERMELHO","1","17.6","0.88","17","22.6"
"B05 V1","CRIMSON","43906","44011","105","2020.1","MADURO","VERMELHO","0.7667","16.4","0.99","16.6","15.7"
"B18 V2","BENITAKA M","43899","44011","112","2020.1","MADURO","VERMELHO","1","16","1.09","16.3","22.4"
"B09 V2","CRIMSON","43899","44011","112","2020.1","MADURO","VERMELHO","0.9833","17.6","0.8","17.7","16.2"
"B10 V1","ARRA 15","43908","44011","103","2020.1","MADURO","ÂMBAR","0.45","16.9","1.17","16.7","17.2"
"B10 V2","ARRA 15","43920","44011","91","2020.1","MADURO","ÂMBAR","0.1167","14.7","1.59","15.1","17"
"B10 V2","ARRA 15","43920","44021","101","2020.2","MADURO","ÂMBAR","0.6167","17.2","1.1","16.95","17.9"
"A13 V1","BENITAKA M","43934","44039","105","2020.2","MADURO","VERMELHO","0.7667","14.2","1.1","14.8","23.3"
"A13 V2","BENITAKA M","43936","44039","103","2020.2","MADURO","VERMELHO","0.6","14.1","1.1","14.4","23.4"
"A13 V1","BENITAKA M","43934","44042","108","2020.2","MADURO","VERMELHO","0.7167","14.4","1","14.9","23"
"A13 V2","BENITAKA M","43936","44042","106","2020.2","MADURO","VERMELHO","0.7167","14.8","0.97","15.2","23.7"
"A13 V1","BENITAKA M","43934","44046","112","2020.2","MADURO","VERMELHO","0.75","15.2","0.91","15.1","24.1"
"A13 V2","BENITAKA M","43936","44046","110","2020.2","MADURO","VERMELHO","0.6333","14.8","0.94","14.7","23.4"
"A13 V1","BENITAKA M","43934","44050","116","2020.2","MADURO","VERMELHO","0.7667","14.9","0.88","14.9","23.4"
"A13 V2","BENITAKA M","43936","44050","114","2020.2","MADURO","VERMELHO","0.6333","15.5","0.9","14.6","23.8"
"A13 V1","BENITAKA M","43934","44053","119","2020.2","MADURO","VERMELHO INT","0.8833","16.9","0.8","16.4","23.9"
"A13 V2","BENITAKA M","43936","44053","117","2020.2","MADURO","VERMELHO INT","0.9833","16.9","0.79","16.7","24.5"
"A13 V1","BENITAKA M","43934","44053","119","2020.2","MADURO","VERMELHO","0.2333","13.1","0.92","13.1","23.5"
"A13 V2","BENITAKA M","43936","44053","117","2020.2","MADURO","VERMELHO","0.3833","13.2","0.87","13.4","24.2"
"B03 V1","CRIMSON","43958","44054","96","2020.2","MADURO","VERMELHO","0.2833","14.6","1.24","15.2","15.7"
"B04 V1","CRIMSON","43958","44054","96","2020.2","MADURO","VERMELHO","0.5667","15.7","1.22","16","16"
"B09 V1","CRIMSON","43958","44054","96","2020.2","MADURO","VERMELHO","0.6333","15.9","1.08","16.5","16"
"A01 V1","CRIMSON","43958","44054","96","2020.2","MADURO","VERMELHO","0.4667","14.9","1.17","15.8","16.5"
"A13 V1","BENITAKA M","43934","44057","123","2020.2","MADURO","VERMELHO INT","0.85","16.7","0.84","15.7","23.6"
"A13 V1","BENITAKA M","43934","44057","123","2020.2","MADURO","VERMELHO ","0.3167","13","0.88","13","23.2"
"A13 V2","BENITAKA M","43936","44057","121","2020.2","MADURO","VERMELHO INT","0.8667","16.3","0.81","15.8","23.8"
"A13 V2","BENITAKA M","43936","44057","121","2020.2","MADURO","VERMELHO","0.2","13","0.94","12.6","23.7"
"B03 V1","CRIMSON","43958","44057","99","2020.2","MADURO","VERMELHO","0.8","16.5","1.09","16.4","15.9"
"B03 V1","CRIMSON","43958","44057","99","2020.2","MADURO","ROSADO","0","13","1.25","12.5","16.7"
"B09 V1","CRIMSON","43958","44057","99","2020.2","MADURO","VERMELHO","0.5386","16.6","1.03","15.8","16.7"
"B09 V1","CRIMSON","43958","44057","99","2020.2","MADURO","ROSADO","0.0167","12.9","1.21","12.9","17.4"
"A01 V1","CRIMSON","43959","44057","98","2020.2","MADURO","ROSADO","0","12.4","1.33","12.8","16.9"
"A01 V1","CRIMSON","43959","44057","98","2020.2","MADURO","VERMELHO","0.6167","16.2","1.06","16.4","16.5"
"B04 V1","CRIMSON","43958","44057","99","2020.2","MADURO","VERMELHO","0.6333","16.4","1.09","16.1","16.1"
"B04 V1","CRIMSON","43958","44057","99","2020.2","MADURO","ROSADO","0.0333","13.6","1.27","13.8","17.2"
"B03 V1","CRIMSON","43958","44059","101","2020.2","MADURO","VERMELHO","0.9655","16.8","0.86","17.4","16"
"B04 V1","CRIMSON","43958","44059","101","2020.2","MADURO","VERMELHO","0.98","17.2","0.93","17.4","15.6"
"B09 V1","CRIMSON","43958","44059","101","2020.2","MADURO","VERMELHO","1","17.8","0.85","17.1","16.2"
"A01 V1","CRIMSON","43959","44059","100","2020.2","MADURO","VERMELHO","1","18.4","0.89","19","15.5"
"A06 V4","ARRA 15","43976","44060","84","2020.2","MADURO","VERDE","0","11.1","2.28","11.57","18.4"
"A06 V3","ARRA 15","43976","44060","84","2020.2","MADURO","VERDE","0","10.9","2.53","10.8","17.7"
"B09 V1","CRIMSON","43958","44061","103","2020.2","MADURO","ROSADA","0.0333","13.5","1.08","12.9","16.8"
"A01 V1","CRIMSON","43959","44061","102","2020.2","MADURO","ROSADA","0.0167","12.7","1.18","12.2","17.4"
"B03 V1","CRIMSON","43958","44061","103","2020.2","MADURO","ROSADA","0.05","12.9","1.14","13.2","16.5"
"B04 V1","CRIMSON","43958","44061","103","2020.2","MADURO","ROSADA","0.3","13.4","1.15","14.2","16.9"
"A06 V1","ARRA 15","43979","44062","83","2020.2","MADURO","VERDE","0","11.3","2.32","11.7","17.5"
"A06 V2","ARRA 15","43976","44062","86","2020.2","MADURO","VERDE","0","12.1","2.17","12.6","18"
"A06 V3","ARRA 15","43976","44062","86","2020.2","MADURO","VERDE","0","11.4","2.33","11.4","18.2"
"A06 V4","ARRA 15","43976","44062","86","2020.2","MADURO","VERDE","0","12","1.96","12.4","18.9"
"A01 V1","CRIMSON","43959","44064","105","2020.2","MADURO","ROSADA","0.0833","12.8","1.08","13","17.3"
"B03 V1","CRIMSON","43958","44064","106","2020.2","MADURO","ROSADA","0.3333","14.9","0.98","14.6","16.3"
"B04 V1","CRIMSON","43958","44064","106","2020.2","MADURO","ROSADA","0.4333","15.1","1.03","15.5","17"
"B09 V1","CRIMSON","43958","44064","106","2020.2","MADURO","ROSADA","0.2333","14","0.88","14.44","16.6"
"B11 V2","ARRA 30","43986","44064","78","2020.2","MADURO","ÂMBAR","0.118","11.8","1.04","12","17"
"A06 V1","ARRA 15","43979","44067","88","2020.2","MADURO","ÂMBAR","0","11.4","1.67","11.8","18.5"
"A06 V2","ARRA 15","43976","44067","91","2020.2","MADURO","ÂMBAR","0.0333","12.2","1.72","12.8","18.5"
"A06 V3","ARRA 15","43976","44067","91","2020.2","MADURO","ÂMBAR","0.0667","13","1.61","13.8","19.5"
"A06 V4","ARRA 15","43976","44067","91","2020.2","MADURO","ÂMBAR","0.1667","13.8","1.39","14.7","19.9"
"A01 V2","ARRA 15","43980","44067","87","2020.2","MADURO","VERDE","0.0167","11.4","2.04","11.5","19.4"
"B03 V1","CRIMSON","43958","44067","109","2020.2","MADURO","ROSADA","0.4333","15.4","0.93","15.5","16.1"
"B04 V1","CRIMSON","43958","44067","109","2020.2","MADURO","ROSADA","0.2167","15.6","0.93","15.3","17.3"
"B09 V1","CRIMSON","43958","44067","109","2020.2","MADURO","ROSADA","0.3333","15.5","0.91","15.4","17"
"A01 V1","CRIMSON","43959","44067","108","2020.2","MADURO","ROSADA","0.1667","14","1.05","14.4","16.7"
"B11 V2","ARRA 30","43986","44067","81","2020.2","MADURO","ÂMBAR","0","12.8","1.1","13.3","17.7"
"A06 V1","ARRA 15","43979","44070","91","2020.2","MADURO","ÂMBAR","0.05","14.2","1.41","13.5","18.6"
"A06 V2","ARRA 15","43976","44070","94","2020.2","MADURO","ÂMBAR","0.1667","14.4","1.5","14.8","19.2"
"A06 V3","ARRA 15","43976","44070","94","2020.2","MADURO","ÂMBAR","0.0833","14.2","1.53","14.2","19.2"
"A06 V4","ARRA 15","43976","44070","94","2020.2","MADURO","ÂMBAR","0.2333","15","1.34","15.1","20.1"
"B04 V1","CRIMSON","43958","44071","113","2020.2","MADURO","ROSADA","0.7667","17.4","0.9","17.4","17.1"
"B03 V1","CRIMSON","43958","44071","113","2020.2","MADURO","ROSADA","0.8","16.9","0.91","17.4","16.9"
"A01 V2","ARRA 15","43980","44071","91","2020.2","MADURO","ÂMBAR","0.0333","12.7","1.8","12.5","20"
"A01 V1","CRIMSON","43959","44071","112","2020.2","MADURO","ROSADA","0.3833","15.4","1.02","15.4","17.8"
"B09 V1","CRIMSON","43958","44071","113","2020.2","MADURO","ROSADA","0.7333","16.8","0.88","17","17.1"
"B11 V2","ARRA 30","43986","44071","85","2020.2","MADURO","ÂMBAR","0.0333","13.9","0.85","14.4","18.7"
"A06 V1","ARRA 15","43979","44074","95","2020.2","MADURO","ÂMBAR","0.2","14.5","1.24","15.18","18.5"
"A06 V2","ARRA 15","43976","44074","98","2020.2","MADURO","ÂMBAR","0.2333","15","1.24","15.3","19.1"
"A06 V3","ARRA 15","43976","44074","98","2020.2","MADURO","ÂMBAR","0.55","16.2","1.14","16.97","20.1"
"A06 V4","ARRA 15","43976","44074","98","2020.2","MADURO","ÂMBAR","0.5333","16.8","1.07","16.9","19.9"
"A01 V2","ARRA 15","43980","44074","94","2020.2","MADURO","ÂMBAR","0.0833","14","1.47","13.8","19.7"
"A03 V4","ARRA 15","43985","44074","89","2020.2","MADURO","ÂMBAR","0.05","12.6","1.78","13.6","20"
"A03 V3","ARRA 15","43984","44074","90","2020.2","MADURO","ÂMBAR","0.0333","12.5","1.8","13.5","19.2"
"A03 V2","ARRA 15","43983","44074","91","2020.2","MADURO","ÂMBAR","0","12.3","1.92","12.4","19.2"
"A03 V1","ARRA 15","43983","44074","91","2020.2","MADURO","ÂMBAR","0.0167","12.1","1.89","13.32","18.9"
"B12 V2","ARRA 15","43979","44076","97","2020.2","MADURO","VERDE","0.0333","13.2","1.87","14","19.3"
"A11 V1","MIDNIGHT","43989","44076","87","2020.2","MADURO","PRETA DESUNIFORME","0.1333","13.9","0.81","14.7","17.6"
"B11 V2","ARRA 30","43986","44076","90","2020.2","MADURO","ÂMBAR","0.3333","15.7","0.67","16.4","19"
"A01 V1","CRIMSON","43959","44076","117","2020.2","MADURO","ROSADA","0.65","14.8","0.87","16.5","17.5"
"B09 V1","CRIMSON","43958","44076","118","2020.2","MADURO","ROSADA","0.8167","15.8","0.81","17.2","17"
"B04 V1","CRIMSON","43958","44076","118","2020.2","MADURO","VERMELHO","0.9667","18.2","0.79","18.8","17.3"
"B03 V1","CRIMSON","43958","44076","118","2020.2","MADURO","VERMELHO","0.9667","18.7","0.8","18.9","16.9"
"B07 V2.2","SABLE","43997","44076","79","2020.2","MADURO","PRETA DESUNIFORME","0.05","14.7","0.97","14.9","18.2"
"A08 V2","ARRA 15","43987","44076","89","2020.2","MADURO","ÂMBAR","0","13.1","1.89","12.8","18.2"
"A08 V1","ARRA 15","43987","44076","89","2020.2","MADURO","ÂMBAR","0","12.6","1.94","12.3","18.8"
"B12 V1","ARRA 15","43979","44076","97","2020.2","MADURO","VERDE","0.0333","13.5","1.87","13.3","19.1"
"B11 V2","ARRA 15","43986","44077","91","2020.2","MADURO","ÂMBAR","0","12.8","1.67","11.7","18.7"
"A06 V2","ARRA 15","43976","44077","101","2020.2","MADURO","ÂMBAR","0.5","16","1.19","16.7","19.7"
"A06 V1","ARRA 15","43979","44077","98","2020.2","MADURO","ÂMBAR","0.4","16.1","1.22","16.2","19.4"
"A06 V3","ARRA 15","43976","44077","101","2020.2","MADURO","ÂMBAR","0.4833","16.9","1.2","16.8","19.8"
"A06 V4","ARRA 15","43976","44077","101","2020.2","MADURO","ÂMBAR","0.4167","16.1","1.07","15.9","20.2"
"A01 V2","ARRA 15","43980","44078","98","2020.2","MADURO","ÂMBAR","0.15","14.6","1.38","15.2","20.7"
"A03 V4","ARRA 15","43985","44078","93","2020.2","MADURO","ÂMBAR","0.0667","13.9","1.6","14.3","20.5"
"A03 V1","ARRA 15","43983","44078","95","2020.2","MADURO","ÂMBAR","0.1","12.4","1.8","14.5","19.6"
"A03 V3","ARRA 15","43984","44078","94","2020.2","MADURO","ÂMBAR","0.15","13.9","1.7","15.4","19.8"
"A03 V2","ARRA 15","43983","44078","95","2020.2","MADURO","ÂMBAR","0.15","13.7","1.7","14.9","19.2"
"A04 V2","ARRA 15","43991","44078","87","2020.2","MADURO","ÂMBAR","0","12.4","1.6","12.1","18.1"
"A04 V1","ARRA 15","43991","44078","87","2020.2","MADURO","ÂMBAR","0","12.4","1.7","11.3","18"
"A08 V1","ARRA 15","43987","44081","94","2020.2","MADURO","ÂMBAR","0.0333","14.5","1.44","14.7","19.2"
"A11 V1","MIDNIGHT","43989","44081","92","2020.2","MADURO","PRETA UNIFORME","0.2","14.2","0.71","14.8","18.2"
"A03 V1","ARRA 15","43983","44081","98","2020.2","MADURO","ÂMBAR","0.1667","14.8","1.42","15.4","20.1"
"A03 V2","ARRA 15","43983","44081","98","2020.2","MADURO","ÂMBAR","0.1333","14.4","1.43","15.4","19.8"
"A03 V3","ARRA 15","43984","44081","97","2020.2","MADURO","ÂMBAR","0.2667","14.7","1.46","15.5","20.1"
